policy_id,customer_id,policy_type,premium_amount,coverage_amount,policy_start_date,policy_end_date,policy_status,policy_risk_level
POL_148196,CUST_470138,life,989,150000,2020-05-14,2021-11-30,active,high
POL_996413,CUST_901856,home,2388,100000,2018-07-10,2020-02-22,active,high
POL_673186,CUST_916790,health,830,70000,2019-11-28,2022-07-26,active,medium
POL_744906,CUST_209684,life,2034,150000,2018-09-01,2020-06-26,active,medium
POL_420680,CUST_608597,health,1962,77000,2021-02-11,2022-12-21,active,medium
POL_373561,CUST_584276,life,2300,150000,2021-04-21,2023-05-18,active,medium
POL_227121,CUST_584276,auto,1027,25000,2021-10-17,2024-05-20,active,low
POL_233283,CUST_528941,health,701,70000,2018-10-16,2020-10-31,active,low
POL_468174,CUST_950038,life,2663,202500,2023-12-16,2025-03-20,active,high
POL_271912,CUST_147457,life,1227,150000,2023-12-22,2025-03-04,inactive,low
POL_531780,CUST_500296,home,1371,100000,2024-04-16,2026-10-07,active,medium
POL_343476,CUST_721232,health,567,70000,2024-03-13,2025-09-06,active,low
POL_358368,CUST_721232,life,985,150000,2019-02-19,2020-05-02,inactive,high
POL_438361,CUST_495872,home,1868,110000,2019-11-08,2021-05-02,active,high
POL_571427,CUST_781504,life,1041,150000,2021-03-18,2023-03-23,active,low
POL_791090,CUST_283402,life,1160,187500,2022-07-06,2025-01-14,active,low
POL_325016,CUST_824484,home,614,100000,2018-12-21,2021-10-20,active,low
POL_159401,CUST_765009,home,1069,100000,2023-05-24,2024-12-01,active,high
POL_333660,CUST_636534,health,877,87500,2021-02-10,2022-08-13,active,medium
POL_460004,CUST_636534,life,1541,187500,2021-02-03,2024-01-29,active,high
POL_228400,CUST_181222,life,1431,202500,2022-03-13,2025-01-06,inactive,medium
POL_170446,CUST_181222,home,2260,110000,2020-03-04,2021-03-09,inactive,medium
POL_577686,CUST_546408,health,1193,70000,2020-12-10,2023-05-13,active,medium
POL_872449,CUST_546408,home,1255,100000,2019-01-06,2021-01-20,active,high
POL_766881,CUST_547368,health,650,70000,2021-12-17,2023-11-25,active,high
POL_921177,CUST_620059,auto,2401,25000,2022-12-02,2024-04-28,active,high
POL_555262,CUST_395748,health,1421,77000,2018-11-10,2020-06-18,active,low
POL_607206,CUST_395748,life,2556,165000,2019-01-17,2020-11-23,active,low
POL_933657,CUST_345521,health,2302,70000,2019-05-30,2022-02-09,inactive,high
POL_691643,CUST_345521,life,2136,150000,2020-03-31,2021-07-10,active,medium
POL_395749,CUST_405063,health,2140,77000,2018-11-30,2020-12-27,active,medium
POL_116354,CUST_405063,home,2528,110000,2024-02-20,2026-12-28,active,medium
POL_440945,CUST_798672,health,1153,77000,2018-04-25,2020-10-07,active,high
POL_795317,CUST_222092,health,1200,87500,2018-02-25,2021-01-05,active,high
POL_897895,CUST_222092,home,1059,100000,2018-03-19,2020-07-08,active,high
POL_139107,CUST_824014,health,1642,87500,2024-11-17,2027-07-15,active,high
POL_546645,CUST_824014,auto,1760,25000,2024-01-29,2026-09-25,active,medium
POL_205594,CUST_539391,health,2515,87500,2018-11-23,2020-07-11,active,low
POL_648818,CUST_539391,life,2047,187500,2018-04-01,2021-02-08,active,medium
POL_373599,CUST_173563,health,1563,70000,2021-09-27,2023-12-29,active,high
POL_988761,CUST_361663,auto,1697,25000,2019-05-09,2021-07-14,inactive,medium
POL_595055,CUST_361663,home,637,100000,2021-08-05,2023-10-22,active,low
POL_616173,CUST_606751,auto,2071,27500,2022-10-28,2025-01-10,active,high
POL_286539,CUST_238601,life,1595,150000,2022-10-09,2025-04-24,active,low
POL_786549,CUST_238601,home,912,100000,2022-02-14,2023-07-13,inactive,high
POL_169192,CUST_346988,home,1249,100000,2021-05-09,2022-07-09,active,medium
POL_485561,CUST_163871,life,2441,150000,2018-12-08,2021-10-20,inactive,low
POL_456443,CUST_163871,home,1317,100000,2024-07-24,2027-02-14,active,low
POL_499004,CUST_132495,health,716,70000,2019-01-09,2020-03-31,active,high
POL_613726,CUST_132495,home,2104,100000,2023-07-01,2025-12-29,active,low
POL_912303,CUST_978747,health,1056,70000,2018-08-16,2021-03-10,active,medium
POL_531303,CUST_978747,auto,739,25000,2024-11-23,2027-01-10,active,medium
POL_499133,CUST_866633,home,1266,100000,2019-02-15,2022-01-27,active,high
POL_198418,CUST_739675,life,1435,187500,2019-07-30,2021-02-10,active,low
POL_503677,CUST_739675,home,2058,100000,2020-01-26,2022-12-28,active,high
POL_748681,CUST_278663,health,992,77000,2022-04-17,2024-12-08,active,medium
POL_765063,CUST_278663,auto,1589,27500,2020-06-19,2023-03-31,active,high
POL_211489,CUST_127140,health,2938,94500,2018-03-31,2019-05-16,active,medium
POL_756035,CUST_823004,auto,1620,25000,2021-11-24,2023-01-30,inactive,low
POL_331921,CUST_425806,life,1139,202500,2018-09-12,2020-03-08,active,high
POL_809779,CUST_114564,health,2056,70000,2024-01-05,2026-09-24,active,low
POL_865959,CUST_114564,auto,590,25000,2019-04-18,2021-02-13,active,medium
POL_102742,CUST_331086,life,1303,150000,2018-07-30,2020-05-06,inactive,high
POL_251216,CUST_331086,auto,1311,25000,2020-01-24,2022-03-31,active,high
POL_921943,CUST_322319,auto,2468,25000,2021-12-02,2024-07-05,active,high
POL_224547,CUST_933711,life,1231,150000,2022-10-11,2024-03-31,active,low
POL_290054,CUST_382523,auto,1983,25000,2022-01-13,2023-08-05,active,high
POL_553499,CUST_430924,life,1552,165000,2019-07-11,2020-08-20,active,medium
POL_778952,CUST_430924,home,1592,110000,2021-01-28,2023-09-15,active,low
POL_117348,CUST_320939,health,1245,70000,2023-08-01,2025-03-07,inactive,low
POL_912943,CUST_446895,life,1435,150000,2020-09-17,2023-01-13,active,medium
POL_905285,CUST_175120,life,1835,217500,2018-09-06,2021-02-05,inactive,high
POL_960333,CUST_495511,life,1557,150000,2022-06-30,2025-01-24,active,low
POL_154096,CUST_495511,auto,1654,25000,2019-05-19,2021-08-13,active,medium
POL_256200,CUST_233036,health,2917,84000,2022-09-16,2025-01-27,active,high
POL_712723,CUST_381978,life,1111,150000,2024-12-14,2026-03-10,active,low
POL_827482,CUST_231413,health,1378,70000,2020-05-19,2022-08-24,inactive,high
POL_382486,CUST_670119,life,1728,165000,2018-04-30,2019-06-05,active,medium
POL_683724,CUST_670119,home,878,110000,2023-12-14,2026-06-16,active,high
POL_689826,CUST_501798,health,1056,87500,2024-06-26,2026-09-22,inactive,medium
POL_140916,CUST_139989,auto,555,27500,2022-12-09,2025-04-09,active,low
POL_281287,CUST_139989,home,1261,110000,2021-05-14,2024-04-15,active,medium
POL_750782,CUST_628254,health,1350,87500,2018-07-01,2019-11-07,active,high
POL_325233,CUST_122322,home,944,100000,2019-01-23,2020-02-14,active,medium
POL_137262,CUST_464083,home,1466,100000,2020-12-17,2022-01-22,active,high
POL_869194,CUST_271813,health,1183,94500,2021-10-27,2024-09-08,inactive,medium
POL_325698,CUST_549744,health,1081,94500,2024-08-10,2027-01-19,active,low
POL_163586,CUST_595619,life,2107,165000,2019-05-15,2021-11-23,active,low
POL_209720,CUST_492090,auto,2090,25000,2018-05-01,2020-08-10,active,medium
POL_327785,CUST_492090,home,2185,100000,2024-03-05,2026-12-22,active,low
POL_126120,CUST_468204,health,2649,77000,2021-06-12,2023-05-31,active,high
POL_728154,CUST_468204,auto,847,27500,2022-01-06,2024-12-08,inactive,high
POL_681302,CUST_839400,health,2157,70000,2023-10-25,2025-11-05,active,low
POL_678428,CUST_839400,auto,1718,25000,2021-02-21,2023-07-24,inactive,high
POL_560683,CUST_156171,auto,1936,25000,2022-09-02,2025-07-04,active,medium
POL_279293,CUST_647672,auto,1619,25000,2019-12-01,2021-06-12,active,high
POL_956334,CUST_647672,home,1316,100000,2020-11-06,2022-04-24,inactive,medium
POL_198136,CUST_624053,home,517,100000,2021-02-15,2023-06-02,active,high
POL_245430,CUST_427333,health,2672,84000,2023-06-12,2025-04-06,active,medium
POL_939992,CUST_427333,life,1489,180000,2024-02-08,2026-08-18,active,medium
POL_932197,CUST_563810,life,2373,150000,2022-07-27,2024-10-14,active,low
POL_187463,CUST_563810,home,2368,100000,2021-11-13,2022-12-09,active,low
POL_939351,CUST_821078,health,1386,70000,2019-02-16,2020-07-25,active,high
POL_210194,CUST_942503,auto,1158,27500,2019-04-15,2021-11-02,active,low
POL_287275,CUST_134186,auto,1914,25000,2023-02-13,2025-03-25,active,high
POL_780853,CUST_563933,health,707,70000,2022-06-26,2025-03-12,active,high
POL_494945,CUST_893442,health,833,70000,2020-01-12,2021-04-15,active,high
POL_149447,CUST_893442,auto,1055,25000,2018-03-18,2019-08-25,active,medium
POL_944404,CUST_364063,health,1213,94500,2021-07-01,2022-09-08,active,low
POL_324772,CUST_364063,home,2618,110000,2021-02-25,2022-11-15,active,low
POL_796684,CUST_225959,health,2122,87500,2021-05-01,2022-05-05,active,medium
POL_509543,CUST_225959,home,2133,100000,2023-12-16,2026-12-03,active,medium
POL_842374,CUST_892470,life,1084,202500,2022-06-02,2023-10-06,inactive,medium
POL_942822,CUST_892470,auto,939,27500,2023-02-19,2024-07-08,active,medium
POL_697061,CUST_688572,health,1882,70000,2023-11-20,2026-06-10,active,medium
POL_380198,CUST_688572,auto,575,25000,2018-07-14,2020-05-25,active,medium
POL_402011,CUST_509408,life,870,165000,2022-12-20,2024-10-03,active,high
POL_179872,CUST_509408,home,1224,100000,2024-06-20,2027-03-21,active,high
POL_832249,CUST_640498,auto,1393,25000,2020-03-30,2022-01-12,active,low
POL_195955,CUST_713612,life,2470,165000,2020-11-07,2022-04-04,active,low
POL_342199,CUST_184805,auto,1070,25000,2024-04-05,2025-06-23,active,medium
POL_238280,CUST_917743,health,1858,70000,2021-07-03,2024-03-05,active,high
POL_951867,CUST_437127,health,520,70000,2020-02-25,2022-08-08,active,low
POL_220092,CUST_437127,auto,2238,25000,2019-12-10,2022-03-27,active,high
POL_613242,CUST_837902,health,1187,87500,2019-08-09,2021-06-08,active,low
POL_800427,CUST_837902,home,1352,100000,2021-05-02,2024-03-13,active,high
POL_828994,CUST_751683,life,773,150000,2019-06-08,2021-04-25,active,medium
POL_859492,CUST_751683,home,2135,100000,2019-02-03,2021-04-09,active,medium
POL_840105,CUST_431383,health,811,94500,2021-02-21,2023-07-19,active,high
POL_379017,CUST_431383,life,1669,202500,2020-12-15,2022-04-14,active,low
POL_422694,CUST_666866,life,1804,150000,2022-01-29,2024-04-12,active,medium
POL_183360,CUST_666866,home,2377,100000,2024-10-08,2027-02-12,active,high
POL_504397,CUST_373881,health,908,108500,2019-07-26,2020-09-08,active,low
POL_767584,CUST_504369,auto,1092,27500,2023-07-17,2025-07-16,active,high
POL_726647,CUST_208205,life,1754,150000,2024-12-12,2026-09-17,active,medium
POL_538910,CUST_208205,auto,1146,25000,2023-03-02,2025-02-28,active,medium
POL_516033,CUST_376833,health,1275,70000,2023-07-25,2025-08-14,active,medium
POL_330414,CUST_376833,auto,2147,25000,2024-06-13,2025-09-16,active,medium
POL_901539,CUST_420619,auto,1938,25000,2022-05-29,2025-01-16,active,high
POL_274096,CUST_420619,home,2456,100000,2018-02-19,2019-09-24,active,medium
POL_835732,CUST_665881,life,2303,165000,2019-03-30,2021-06-05,active,medium
POL_397475,CUST_413725,life,2021,150000,2019-07-11,2022-06-05,active,high
POL_421036,CUST_620091,life,1087,150000,2019-06-30,2020-10-29,active,medium
POL_638645,CUST_885534,life,694,150000,2021-03-09,2023-10-15,active,low
POL_450593,CUST_368891,health,1145,70000,2018-06-25,2019-08-18,inactive,high
POL_542990,CUST_368891,life,705,150000,2024-04-15,2025-10-28,active,medium
POL_160096,CUST_318166,life,654,150000,2022-06-28,2025-02-12,active,medium
POL_604652,CUST_801025,auto,1890,27500,2024-01-09,2025-08-28,active,medium
POL_888259,CUST_859458,health,1223,70000,2023-02-17,2025-09-29,active,low
POL_902797,CUST_859458,life,574,150000,2024-01-17,2025-08-25,active,medium
POL_475310,CUST_154005,life,823,180000,2018-07-22,2020-12-12,active,low
POL_789831,CUST_320091,life,2731,165000,2021-09-21,2022-11-20,inactive,low
POL_319660,CUST_231883,health,1452,87500,2022-03-06,2023-06-28,active,medium
POL_283771,CUST_883916,life,1063,150000,2024-10-24,2026-08-25,active,high
POL_810572,CUST_883916,home,805,100000,2018-06-28,2021-05-09,active,high
POL_929503,CUST_993991,life,1181,150000,2018-01-11,2019-07-25,active,low
POL_453266,CUST_993991,auto,796,25000,2019-02-01,2021-02-03,active,high
POL_913009,CUST_836581,health,1660,94500,2022-02-17,2024-09-23,active,low
POL_560769,CUST_895798,health,2605,77000,2024-10-24,2027-10-05,active,low
POL_497492,CUST_895798,auto,1387,25000,2021-08-14,2023-03-23,active,low
POL_593244,CUST_326000,health,741,70000,2019-03-24,2022-01-13,active,low
POL_360959,CUST_326000,auto,919,25000,2018-07-01,2021-05-17,active,low
POL_516192,CUST_592708,home,1921,100000,2024-01-10,2025-08-01,active,low
POL_592561,CUST_861561,health,2294,70000,2024-12-24,2026-04-27,active,high
POL_176817,CUST_861561,home,819,100000,2022-09-10,2024-08-21,active,medium
POL_166268,CUST_624395,life,2980,202500,2024-02-13,2025-06-15,active,low
POL_679901,CUST_454831,health,3064,94500,2021-04-20,2023-06-12,inactive,medium
POL_617601,CUST_298360,health,2446,70000,2019-04-19,2020-08-17,active,low
POL_319130,CUST_298360,life,1479,150000,2019-05-16,2021-06-02,active,high
POL_143598,CUST_380983,health,2205,70000,2020-11-20,2022-11-13,active,low
POL_516570,CUST_952898,health,1242,70000,2024-07-20,2027-03-25,active,medium
POL_222922,CUST_952898,auto,958,25000,2019-03-16,2020-08-17,active,low
POL_425382,CUST_243003,health,2681,87500,2018-11-02,2020-05-09,active,low
POL_831002,CUST_243003,auto,1022,25000,2022-04-11,2024-05-03,active,medium
POL_828204,CUST_983309,health,952,87500,2019-04-01,2020-10-23,active,medium
POL_721253,CUST_981980,auto,2492,25000,2021-10-02,2023-05-22,active,medium
POL_102319,CUST_883747,auto,2454,25000,2018-03-01,2020-03-28,active,low
POL_829337,CUST_784627,health,2219,70000,2022-09-13,2024-01-06,inactive,low
POL_724916,CUST_784627,life,519,150000,2024-03-15,2025-12-21,active,high
POL_330544,CUST_847573,health,1076,70000,2023-01-25,2025-02-09,active,high
POL_602826,CUST_192447,health,1090,84000,2018-09-10,2019-10-08,active,medium
POL_298027,CUST_192447,auto,1711,27500,2020-04-07,2023-03-09,active,medium
POL_752100,CUST_448264,health,1080,77000,2020-09-28,2022-12-10,active,medium
POL_625769,CUST_448264,life,691,165000,2021-12-05,2023-03-28,active,low
POL_485373,CUST_555528,auto,2066,27500,2021-12-03,2024-01-02,active,high
POL_635465,CUST_832708,health,869,77000,2021-09-05,2023-05-30,active,high
POL_192504,CUST_929601,auto,1086,27500,2024-04-06,2026-04-25,active,low
POL_610115,CUST_381951,health,906,70000,2021-10-26,2024-04-11,active,high
POL_951452,CUST_999280,life,554,165000,2018-01-19,2020-05-23,inactive,low
POL_604613,CUST_602481,auto,585,25000,2024-09-08,2025-11-10,active,low
POL_505134,CUST_602481,home,1658,100000,2023-12-07,2025-10-23,active,low
POL_202574,CUST_329619,auto,1292,25000,2022-12-16,2024-07-01,active,low
POL_823359,CUST_950965,health,2561,87500,2022-07-15,2024-01-13,active,high
POL_581177,CUST_950965,life,1640,187500,2024-02-10,2026-09-23,active,medium
POL_183308,CUST_806119,health,1130,70000,2019-04-29,2022-03-13,active,low
POL_965018,CUST_463264,life,738,165000,2022-01-08,2024-09-21,active,high
POL_372179,CUST_478228,life,890,150000,2020-07-20,2023-02-23,active,low
POL_966793,CUST_150512,health,2925,87500,2019-11-29,2022-05-06,active,high
POL_226250,CUST_150512,home,2081,100000,2023-12-22,2026-05-28,active,medium
POL_408149,CUST_348523,life,2888,187500,2022-04-14,2023-04-28,active,low
POL_419846,CUST_958285,auto,859,25000,2023-03-19,2024-12-31,active,medium
POL_669339,CUST_958285,home,1451,100000,2022-04-25,2024-02-06,inactive,low
POL_266166,CUST_594908,life,1151,187500,2023-08-09,2026-01-25,active,high
POL_882310,CUST_594908,home,2233,100000,2019-09-28,2021-06-28,active,medium
POL_525657,CUST_127021,life,3003,187500,2021-08-24,2022-10-08,active,high
POL_719227,CUST_945822,home,1558,100000,2024-08-21,2026-05-01,active,low
POL_127797,CUST_588886,health,1864,70000,2024-12-21,2027-01-23,active,medium
POL_669157,CUST_588886,life,1933,150000,2022-09-26,2024-04-14,active,high
POL_243988,CUST_249018,life,802,150000,2019-03-26,2021-11-28,active,high
POL_789167,CUST_284785,life,1105,150000,2023-08-20,2026-07-23,active,medium
POL_540012,CUST_915701,health,1070,70000,2020-11-16,2022-11-19,active,high
POL_796005,CUST_182231,health,1892,70000,2018-03-02,2019-09-14,active,low
POL_628891,CUST_182231,life,1829,150000,2024-02-01,2026-03-28,active,medium
POL_966427,CUST_839960,auto,1361,27500,2023-04-29,2025-12-30,active,high
POL_959553,CUST_839960,home,2525,110000,2023-10-16,2025-02-08,active,high
POL_437799,CUST_702156,auto,947,27500,2022-08-16,2024-06-12,active,medium
POL_619536,CUST_702156,home,1720,110000,2019-06-17,2021-09-30,active,low
POL_184576,CUST_292212,health,1659,70000,2021-11-24,2024-08-03,active,high
POL_216029,CUST_845314,home,749,100000,2024-08-02,2026-04-28,active,high
POL_567059,CUST_213299,life,1302,202500,2021-06-24,2024-05-19,active,medium
POL_626881,CUST_449115,health,829,70000,2019-05-04,2021-11-09,active,medium
POL_568904,CUST_594679,health,2493,77000,2019-04-22,2021-01-07,active,high
POL_817062,CUST_594679,life,553,165000,2020-03-26,2021-06-24,active,high
POL_250122,CUST_829166,life,2109,150000,2023-04-17,2026-02-09,active,medium
POL_794767,CUST_443307,health,1548,70000,2019-07-01,2022-05-30,active,high
POL_222945,CUST_443307,auto,1029,25000,2019-11-30,2022-02-24,active,high
POL_478627,CUST_396872,life,2151,150000,2018-04-30,2020-01-25,active,medium
POL_737376,CUST_487799,life,1753,150000,2019-12-21,2022-06-28,inactive,high
POL_967299,CUST_487799,home,1263,100000,2019-03-24,2022-01-03,active,high
POL_492401,CUST_447805,life,1477,150000,2021-06-16,2023-09-13,inactive,medium
POL_458501,CUST_857799,auto,2036,25000,2020-07-27,2022-08-31,active,low
POL_417783,CUST_393915,life,2245,150000,2023-04-07,2024-04-30,active,medium
POL_900760,CUST_393915,auto,586,25000,2020-02-29,2022-06-07,active,low
POL_495089,CUST_789092,home,1843,100000,2022-01-25,2023-02-17,active,high
POL_329633,CUST_496451,health,879,70000,2019-07-17,2020-07-23,active,medium
POL_760217,CUST_496451,life,1553,150000,2020-09-11,2023-06-04,active,high
POL_447130,CUST_226131,home,1551,110000,2024-12-11,2027-10-18,inactive,low
POL_290869,CUST_301621,auto,1774,25000,2022-11-07,2025-08-17,active,high
POL_483805,CUST_301621,home,1040,100000,2020-12-19,2022-01-20,active,medium
POL_960429,CUST_999148,health,1537,70000,2019-12-13,2021-08-07,active,medium
POL_754908,CUST_999148,home,1719,100000,2024-05-16,2027-03-29,active,high
POL_264165,CUST_412198,health,2144,70000,2021-07-11,2023-07-12,active,low
POL_924924,CUST_412198,life,1729,150000,2022-12-03,2025-04-10,active,low
POL_397242,CUST_832019,health,959,77000,2024-07-25,2027-02-09,active,medium
POL_242661,CUST_940551,life,1647,150000,2021-07-11,2023-04-28,active,low
POL_860328,CUST_793839,auto,2223,25000,2021-04-20,2023-09-16,active,medium
POL_294840,CUST_793839,home,2411,100000,2024-06-24,2025-10-15,active,high
POL_569691,CUST_193931,life,2068,202500,2024-04-25,2026-06-10,active,low
POL_129990,CUST_224431,home,1008,100000,2020-08-23,2022-12-02,active,high
POL_153646,CUST_387527,health,1377,70000,2019-08-22,2021-03-20,active,low
POL_870446,CUST_497334,health,1782,70000,2018-12-17,2021-08-31,active,medium
POL_298099,CUST_697710,auto,2726,27500,2023-05-08,2025-07-21,inactive,low
